state,county,tract,intptlat,intptlon,alandsqkm,dist_to_rail,dist_to_bigcity,population15,unitstot15,natpctfor15,povpctind15,povpctfam15,racpctwhi15,tenpctown15,tenpctren15,unitpct2pl15,occpctvac15,compcttra15,compctwlk15,compctbic15,compctdrv15,medhhinc15,medhhval15,medgrossrent15,medrooms15,unemprate15,labpartrate15,population21,unitstot21,povpctind21,natpctfor21,povpctfam21,racpctwhi21,tenpctown21,tenpctren21,unitpct2pl21,occpctvac21,compcttra21,compctwlk21,compctbic21,compctdrv21,medhhinc21,medhhval21,medgrossrent21,medrooms21,unemprate21,labpartrate21,density_population15,density_population21,density_unitstot15,density_unitstot21,change_population,change_unit,change_medhhinc,change_medhhval,change_medgrossrent,tracts_shrank_population,tracts_grew_population,added_100_units,lost_100_units
34,3,30300,40.8764758,-74.0853278,1.063126,2310.494246,56102.45631,4098,1662,39.11664226,9.527363184,3.757225434,70.30258663,44.55375966,55.44624034,70.69795427,14.38026474,10.34841394,1.768070723,0.520020801,86.1674467,48644,345100,1209,4.8,10.21062271,66.58536585,4666,1798,13.63439931,42.88469781,8.045977011,56.10801543,44.5045045,55.4954955,74.69410456,7.397107898,10.64516129,5.944700461,0.0,74.23963134,62057,393900,1435,4.5,6.417339567,60.0255102,3854.670095548411,4388.943549494604,1563.314226159458,1691.2388559775604,568,136,13413,48800,226,0,1,1,0
34,7,601400,39.9315866,-75.0944044,1.572123,426.0782966,17159.90095,4650,1986,3.655913978,33.87096774,29.8245614,2.731182796,59.12225705,40.87774295,18.88217523,19.6878147,21.79080824,2.694136292,0.0,72.97939778,31605,88000,988,6.0,23.72979215,51.37941264,4608,1885,23.74131944,9.418402778,21.26829268,4.296875,46.81549573,53.18450427,27.63925729,19.20424403,8.806404658,1.746724891,0.0,86.31732169,39549,84700,1166,5.8,15.66335476,48.69095048,2957.783837524163,2931.06837060459,1263.2599357683846,1199.0155986522684,-42,-101,7944,-3300,178,1,0,0,1
34,7,610400,39.941271,-75.1190505,1.10662,0.0,11545.51938,5462,1588,8.44013182,57.48594788,50.0,21.01794215,45.49283909,54.50716091,18.38790932,25.25188917,16.05206074,14.7505423,0.0,63.23210412,21563,97600,871,5.9,29.62702322,32.96983759,4473,1490,38.01729463,2.526268723,37.79527559,21.48446233,36.40098603,63.59901397,28.79194631,18.32214765,14.68682505,6.26349892,0.0,76.67386609,28643,86100,1036,5.4,8.09352518,45.26458616,4935.750302723609,4042.0379172615717,1435.0002710957692,1346.4423198568616,-989,-98,7080,-11500,165,1,0,0,0
34,35,50200,40.5768373,-74.611496,0.930916,1693.856731,177284.7776,2366,1372,33.26289096,3.678646934,1.298701299,56.25528318,38.74066169,61.25933831,72.303207,31.70553936,1.417434444,3.26009922,0.0,93.97590361,71750,308700,1303,4.0,6.432360743,80.38379531,3214,1306,2.275561097,41.87927816,2.429149798,42.99937772,28.30342577,71.69657423,72.51148545,6.125574273,3.14106225,10.27984009,0.0,76.87035979,93396,345800,1562,4.1,2.339499456,75.02040816,2541.5826991909043,3452.5134383768245,1473.817186513069,1402.9192752085044,848,-66,21646,37100,259,0,1,0,0
34,35,50400,40.5637222,-74.611879,2.17751,0.0,174617.2199,2643,1225,24.10139992,17.05927052,17.83876501,52.81876655,38.24928639,61.75071361,56.65306122,14.20408163,3.133333333,6.266666667,0.0,82.2,57813,247100,1246,4.3,9.31076179,74.3705036,3019,1255,8.877111626,23.91520371,2.181208054,69.85756873,29.14438503,70.85561497,57.68924303,10.59760956,0.698893419,5.008736168,0.757134537,82.35294118,74792,342600,1532,4.2,4.664075514,71.98241407,1213.771693356173,1386.4459864707856,562.5691730462777,576.3463772841457,376,30,16979,95500,286,0,1,0,0
34,35,50600,40.571344,-74.6460263,3.990767,1084.840388,183205.8816,3947,1436,25.81707626,1.982210928,0.0,74.36027363,85.46886185,14.53113815,13.9275766,2.715877437,3.988035892,1.09670987,0.0,87.73678963,92986,360000,1352,6.3,3.254716981,64.65385788,4770,1884,3.404076487,25.38784067,3.776824034,74.75890985,69.26751592,30.73248408,28.76857749,0.0,2.402294729,0.645392614,0.0,87.41484403,96933,387300,1741,6.2,6.44312952,74.44933921,989.0329352728436,1195.2589564863094,359.83057893382403,472.08970105245436,823,448,3947,27300,389,0,1,1,0
34,35,50901,40.6280669,-74.6151483,9.621905,13450.97536,167577.7195,4631,1690,12.63226085,1.339092873,0.56,85.27315914,95.46553809,4.534461911,9.349112426,2.130177515,5.777166437,0.687757909,0.0,84.59422283,122333,475500,2890,8.0,5.47008547,61.40120703,5076,1793,6.067769898,10.89440504,3.973988439,82.82111899,97.6054732,2.394526796,8.365867262,2.175125488,2.22513089,0.0,0.0,81.32635253,153583,563800,2611,8.0,5.086103324,63.69897959,481.29762245625994,527.5462603299451,175.64089439669172,186.34563529779186,445,103,31250,88300,-279,0,1,1,0
34,35,51100,40.5636033,-74.5338263,0.949199,0.0,158009.6164,3387,1486,29.46560378,9.270741069,6.572164948,86.0938884,34.18803419,65.81196581,57.20053836,21.26514132,4.851157663,2.976846748,0.0,85.72216097,49853,265200,1182,4.4,4.554554555,75.73919636,4024,1708,13.32007952,36.43141153,9.937888199,54.1500994,18.62996159,81.37003841,70.19906323,8.548009368,2.243589744,5.860805861,1.877289377,82.55494505,57259,279600,1650,4.3,3.230030554,75.0655308,3568.2717744118986,4239.363926847795,1565.5305157295784,1799.411925212732,637,222,7406,14400,468,0,1,1,0
34,35,51200,40.5643099,-74.5446183,1.634765,1.79490419,159305.9532,4708,2046,32.37043331,14.52846219,11.60631383,68.88275276,52.28395062,47.71604938,52.59042033,20.82111437,6.172839506,3.549382716,0.0,86.07253086,62708,264100,1165,4.5,10.84378177,76.41118591,5425,2173,5.032258065,39.70506912,4.885496183,54.52534562,49.92420414,50.07579586,49.4247584,8.927749655,3.908045977,1.18226601,0.295566502,83.31691297,68917,251200,1462,4.4,5.954887218,77.85062046,2879.924637486122,3318.5197872477083,1251.556034047707,1329.2430410487134,717,127,6209,-12900,297,0,1,1,0
34,35,51300,40.571898,-74.5337215,1.718776,2018.480411,155788.4548,2420,1007,18.26446281,3.143093466,0.0,91.03305785,80.60671723,19.39328277,12.81032771,8.341608739,5.589123867,2.719033233,0.0,86.63141994,78787,306300,1242,6.7,4.843304843,68.92488954,2350,993,5.536626917,19.4893617,1.512605042,75.87234043,80.57630736,19.42369264,10.97683787,5.639476334,9.412711183,0.0,0.56315366,79.96781979,102266,332300,1339,6.8,5.688622754,66.36860407,1407.9787011221938,1367.2520444781635,585.8820462934087,577.7367149646027,-70,-14,23479,26000,97,1,0,0,0
34,35,51400,40.5376413,-74.586532,2.80699,6039.796514,171442.9111,4417,1758,24.33778583,4.200726612,1.752848379,83.35974643,73.92739274,26.07260726,24.28896473,13.8225256,0.0,1.498287671,0.0,95.7619863,75041,253300,1240,5.8,8.621987952,72.94699258,4328,1744,8.063770795,14.6025878,2.85467128,82.99445471,86.91066998,13.08933002,15.82568807,7.568807339,1.429209469,0.0,0.0,87.40509156,91136,285400,1211,6.2,4.268808115,65.88693957,1573.5716906722148,1541.8651295515838,626.2936455063966,621.3060965660726,-89,-14,16095,32100,-29,1,0,0,0
34,35,51500,40.5398323,-74.5959339,0.884074,10004.20301,176836.1502,3237,1391,19.15353723,20.60549892,22.89655172,84.92431264,39.82608696,60.17391304,51.32997843,17.32566499,1.515151515,3.856749311,0.0,92.90633609,42949,236700,1365,4.6,10.57635175,66.81222707,3438,1394,9.918557301,24.46189645,8.146399055,57.79522978,53.00837776,46.99162224,39.59827834,5.81061693,1.669274909,7.146583203,6.364110589,76.94314032,76031,261300,1561,5.0,2.05338809,69.94614004,3661.4582037250275,3888.814737227879,1573.397702002321,1576.7910830993785,201,3,33082,24600,196,0,1,0,0
34,21,4501,40.3474831,-74.6527894,1.707546,236.7658378,196814.6324,6324,814,19.30740038,5.816259088,1.015228426,70.99936749,50.61349693,49.38650307,36.85503686,19.9017199,3.162393162,31.92307692,2.991452991,21.62393162,142500,805800,1842,6.2,9.665828243,45.92409241,6601,837,5.728214503,20.04241782,0.0,66.79291017,54.12293853,45.87706147,40.14336918,20.31063321,4.112718964,49.12414318,2.361005331,25.0571211,169083,918200,2049,5.9,6.585043018,47.57556675,3703.5605482956244,3865.7816539056635,476.70750890459175,490.1771313920679,277,23,26583,112400,207,0,1,0,0
34,35,51700,40.623845,-74.4299226,0.900413,1239.61009,124070.6406,5215,1585,48.97411314,9.695451041,8.405545927,40.70949185,35.63611491,64.36388509,59.87381703,7.760252366,7.865546218,3.327731092,2.890756303,76.87394958,61250,215800,1257,5.0,5.548509829,82.78215223,5472,1535,13.9254386,58.51608187,9.135399674,51.04166667,56.98996656,43.01003344,44.75570033,2.605863192,7.480314961,3.237095363,0.0,75.32808399,65710,257800,1404,5.8,7.448861443,64.16542843,5791.786657900319,6077.211235288695,1760.3033274730597,1704.7732540511965,257,-50,4460,42000,147,0,1,0,0
34,35,53402,40.4223246,-74.596676,32.917264,15777.83284,186046.1074,7107,2663,38.17363163,1.726351833,0.678733032,37.41381736,74.09733124,25.90266876,21.51708599,4.318437852,7.608695652,0.362318841,0.0,84.00621118,125457,428500,1861,6.3,5.361930295,72.8386295,6919,2400,0.859932954,40.59835236,0.0,38.97962133,83.6743215,16.3256785,20.125,0.208333333,5.933640107,0.387503027,0.0,74.13417292,164929,461700,2302,6.9,6.135386009,75.60766861,215.9049427680259,210.19365400477997,80.8997977474677,72.91006931803322,-188,-263,39472,33200,441,1,0,0,1
34,33,21101,39.5622828,-75.1588371,49.483696,82447.44496,128938.6043,4750,1888,2.673684211,3.054902799,1.311728395,95.28421053,93.52678571,6.473214286,0.0,5.084745763,0.0,1.392871774,0.0,92.13437116,68036,219300,775,6.7,6.875708349,68.48641656,4792,1751,9.50666949,1.210350584,7.561156412,94.30300501,87.41258741,12.58741259,1.027984009,1.998857796,0.656968559,0.891600188,0.0,93.71187236,89722,235800,1215,6.6,6.885378696,61.23511905,95.9912129441584,96.83997735334887,38.1539810607518,35.385392392678185,42,-137,21686,16500,440,0,1,0,1
34,33,21201,39.5583646,-75.3177437,85.009102,119993.303,132352.5303,3344,1333,3.080143541,5.514705882,4.963805584,93.36124402,86.57214345,13.42785655,3.600900225,10.05251313,0.259235256,1.425793908,0.0,95.07453014,73125,187800,1496,6.5,10.02898551,63.62965695,3279,1324,4.030466519,2.348276914,2.549889135,87.37419945,86.99918234,13.00081766,1.66163142,7.628398792,1.341463415,0.731707317,0.0,90.79268293,94408,262600,922,7.2,3.366221706,61.55769918,39.336964175906715,38.57234017129131,15.680673817728366,15.574802801704694,-65,-9,21283,74800,-574,1,0,0,0
34,33,21700,39.6100961,-75.4887733,14.285446,146912.8726,144068.8766,1970,1019,3.959390863,5.177664975,0.945179584,96.44670051,56.28245067,43.71754933,41.41315015,5.495583906,0.0,2.063983488,0.0,94.22084623,55639,176400,895,5.3,6.939163498,61.1627907,2255,1026,8.070953437,2.88248337,2.352941176,78.75831486,63.31967213,36.68032787,34.21052632,4.873294347,0.0,2.568981922,0.0,95.71836346,66000,184800,1119,5.9,12.67262388,63.35563562,137.90258981063664,157.8529644786729,71.33133960255773,71.82134880493055,285,7,10361,8400,224,0,1,0,0
34,33,21900,39.5711565,-75.4630272,1.603855,159130.1687,159908.1634,1563,874,1.471529111,25.01599488,17.58241758,34.54894434,56.3253012,43.6746988,21.96796339,24.02745995,0.0,2.884615385,0.0,96.73076923,39783,118800,895,5.9,17.85714286,51.89363417,1684,943,30.57553957,1.009501188,24.19354839,32.18527316,28.80354505,71.19645495,44.00848356,28.2078473,6.408094435,1.011804384,0.0,82.29342327,45232,56300,1067,5.5,9.734513274,51.09269028,974.5269990117561,1049.970227981956,544.9370423136755,587.958387759492,121,69,5449,-62500,172,0,1,0,0
34,33,22000,39.5610119,-75.4645882,1.879864,161488.4656,162861.0425,2115,961,1.182033097,54.04255319,53.03030303,22.88416076,15.96045198,84.03954802,47.76274714,26.32674298,14.50381679,7.251908397,0.0,77.86259542,15593,80300,829,5.1,35.94132029,56.84503127,2012,1022,43.68787276,0.596421471,38.23529412,29.72166998,28.11671088,71.88328912,47.55381605,26.22309198,9.314586995,4.393673111,0.0,65.20210896,19450,59100,873,5.0,19.64285714,53.37243402,1125.0813888664286,1070.2901912053212,511.20719371188557,543.6563496082696,-103,61,3857,-21200,44,1,0,0,0
34,33,22100,39.5702151,-75.4830208,2.58834,162287.4311,162158.7289,1319,788,3.184230478,33.51145038,33.43465046,45.86808188,37.5,62.5,28.42639594,22.84263959,6.324110672,3.557312253,0.0,89.32806324,27647,89300,860,5.3,15.03267974,60.35502959,1541,901,37.87483703,3.30953926,20.68965517,35.82089552,38.12080537,61.87919463,27.63596004,17.31409545,0.0,1.914893617,0.0,97.0212766,22397,67700,871,5.7,9.788867562,51.53313551,509.59302100960457,595.3622785260051,304.4422293825386,348.0995541544001,222,113,-5250,-21600,11,0,1,1,0
34,33,22202,39.5333174,-75.4984782,30.901777,164307.8032,165697.3583,1040,512,0.769230769,10.72463768,5.090909091,91.25,83.36886994,16.63113006,7.6171875,8.3984375,0.0,0.0,0.0,97.18004338,66094,224200,1061,6.1,14.12844037,61.93181818,843,458,7.261904762,2.728351127,3.47826087,81.96915777,82.28882834,17.71117166,2.401746725,19.86899563,1.856763926,0.530503979,0.0,90.18567639,77813,205000,1268,5.6,8.958837772,57.76223776,33.65502249271943,27.279984578233154,16.56862645795418,14.821154136216826,-197,-54,11719,-19200,207,1,0,0,0
34,5,702300,39.9721899,-74.6865584,1.527134,55270.59114,130730.4779,1485,676,7.474747475,15.28619529,11.42857143,69.02356902,67.43801653,32.56198347,24.55621302,10.50295858,3.166226913,1.715039578,0.527704485,91.42480211,67098,248800,977,6.0,6.094527363,65.84766585,1301,575,10.79414032,7.993850884,10.27777778,68.17832437,64.73988439,35.26011561,24.34782609,9.739130435,0.0,2.208201893,0.0,86.27760252,77737,252200,1202,6.0,7.988980716,63.74012291,972.4097557909129,851.9226210666517,442.65925583478594,376.52229601331646,-184,-101,10639,3400,225,1,0,0,1
34,35,53501,40.5233915,-74.5538631,18.914775,2929.530051,159366.2464,3615,1772,16.87413555,3.250903029,2.376910017,72.66943292,87.11139896,12.88860104,23.13769752,12.86681716,2.857142857,0.519480519,0.0,91.36363636,88900,373100,2353,6.1,4.702380952,52.6480727,5194,2368,4.292434339,31.53638814,2.433628319,57.97073546,76.07973422,23.92026578,28.75844595,11.02195946,1.683211049,2.071644368,0.0,85.02373759,105165,442000,2283,5.8,4.303694681,55.74920779,191.12043362926602,274.60014723939355,93.68337714828752,125.19313605369348,1579,596,16265,68900,-70,0,1,1,0
34,23,3001,40.5543813,-74.2871059,1.803503,1598.381016,99868.95285,4518,1667,22.28862328,12.04072598,12.91946309,75.67507747,69.48831333,30.51168667,28.67426515,5.038992202,9.219858156,8.841607565,0.0,78.0141844,72832,286100,947,5.8,5.95340811,65.11235955,4539,1658,4.903909874,18.2419035,5.85106383,79.22449879,83.05186972,16.94813028,19.48130277,0.0,4.364326376,1.565464896,3.225806452,86.81214421,92614,313100,1363,6.2,10.2372035,62.18944099,2505.124748891463,2516.7687550284086,924.3122966804048,919.3220083359994,21,-9,19782,27000,416,0,1,0,0
34,23,3002,40.5524497,-74.3024046,4.044325,4000.154645,103082.1281,6223,2471,53.25405753,0.899887514,0.386954118,25.95211313,38.63144218,61.36855782,68.67664913,6.556050182,27.19002695,3.773584906,0.0,68.16037736,101581,248500,1698,4.3,4.635761589,69.08496732,6344,2401,1.921855146,52.26986129,1.093493712,26.62358134,33.0964016,66.9035984,73.05289463,6.247396918,14.78587058,0.0,0.0,56.17380431,114013,296400,1989,4.0,2.988643156,69.92685475,1538.6992885092075,1568.61775450786,610.9795825014063,593.6713790311115,121,-70,12432,47900,291,0,1,0,0
34,35,50704,40.5791368,-74.6717188,4.82012,1327.350943,190927.9225,6628,2524,30.94447797,5.235365118,2.807646356,52.38382619,86.84104628,13.15895372,22.22662441,1.545166403,3.688902551,0.0,0.0,90.56255764,106917,357300,1875,5.7,5.298398836,70.62088816,6911,2639,3.385906526,42.4974678,1.121304791,43.23542179,85.63262195,14.36737805,20.65176203,0.56839712,5.451713396,0.46728972,0.0,77.23260644,157784,392100,2420,6.3,2.654428182,73.34425036,1375.0695003443898,1433.7817315751474,523.6384156411043,547.4967428196808,283,115,50867,34800,545,0,1,1,0
34,5,700303,40.0116014,-74.9932001,8.162289,0.0,46043.45353,3602,1517,5.524708495,9.684813754,6.104651163,75.98556358,67.67605634,32.32394366,29.72972973,6.394199077,5.135135135,5.675675676,0.486486486,87.08108108,75833,256000,1507,5.7,7.598039216,68.5253611,3983,1734,6.344721295,15.31508913,6.226765799,80.66783831,65.03144654,34.96855346,31.14186851,8.30449827,4.848229342,2.698145025,0.0,82.79932546,109516,274300,1751,5.7,4.891969018,71.20464441,441.29777811101764,487.9758606929993,185.85472776080337,212.44040734161706,381,217,33683,18300,244,0,1,1,0
34,5,700603,40.0265093,-74.965806,6.453931,3326.757273,57334.93288,5970,2228,15.92964824,6.934673367,6.28394104,74.12060302,56.08266792,43.91733208,42.1005386,4.443447038,0.830121554,1.719537504,0.0,96.08656982,71209,242900,1025,5.7,8.224993367,76.18758844,6049,2583,9.28642881,8.827905439,6.945337621,76.27707059,54.2003231,45.7996769,45.79945799,4.142469996,1.581777918,0.253084467,0.537804492,93.79943056,75673,217400,1275,5.2,5.159332322,65.87365054,925.0176365381037,937.2582384286414,345.2159621787094,400.22119852226496,79,355,4464,-25500,250,0,1,1,0
34,5,700104,40.0027886,-75.0447486,2.478052,1.923711879,32372.35895,1925,814,5.714285714,17.04900938,12.47113164,51.8961039,59.54606142,40.45393858,37.96068796,7.985257985,7.674943567,8.690744921,2.031602709,81.6027088,49338,163600,985,5.8,11.67747915,68.85768985,2108,807,10.15180266,6.925996205,9.53307393,45.82542694,60.59782609,39.40217391,28.2527881,8.798017348,5.482041588,4.442344045,0.0,76.74858223,63846,172800,1379,5.6,9.098639456,66.97038724,776.8198568875875,850.6681861397582,328.4838251981799,325.6590257185886,183,-7,14508,9200,394,0,1,0,0
34,5,703201,39.9168977,-74.6894875,65.603806,47102.22838,117646.8406,3820,1518,2.277486911,5.811518325,4.498594189,97.2513089,90.21364576,9.786354238,3.162055336,4.41370224,0.744416873,0.0,0.0,93.99503722,66736,256400,882,6.5,5.976277372,69.65363839,3178,1296,5.191944619,6.073001888,3.676470588,88.07426054,93.33333333,6.666666667,0.0,2.777777778,0.0,0.0,0.0,81.78066038,97045,279100,981,6.9,6.673842842,71.43406382,58.228329008838294,48.442311411017826,23.138901422883908,19.754951412422624,-642,-222,30309,22700,99,1,0,0,1
34,5,700304,39.9934802,-75.0139687,1.918848,2261.554349,39851.6614,2439,914,2.41902419,9.929954677,9.409888357,91.84091841,92.2363847,7.763615295,0.437636761,5.579868709,7.129963899,1.263537906,0.0,83.84476534,72266,234100,1665,7.1,4.75020475,61.48036254,2269,825,3.015521064,9.916262671,2.373417722,88.01234024,94.30693069,5.693069307,0.0,2.060606061,0.981996727,0.0,0.327332242,89.60720131,101429,239300,2521,7.4,2.30708035,71.74657534,1271.075145087052,1182.480321526249,476.32746314455335,429.9454672803682,-170,-89,29163,5200,856,1,0,0,0
34,5,704011,39.8131658,-74.8876182,23.475421,3031.149927,76628.75417,3027,1084,2.444664685,3.204492897,1.985981308,95.07763462,91.08818011,8.911819887,0.73800738,1.660516605,0.0,0.0,0.0,89.23459863,116250,347000,1208,8.2,5.781938326,75.38397675,3207,1109,1.309635173,4.895541004,0.0,87.68319302,96.53846154,3.461538462,0.901713255,6.221821461,1.180857676,0.0,0.0,78.68241144,138611,416400,1571,8.1,0.422705314,65.66217288,128.9433744340517,136.61096855302404,46.175955694255705,47.24089932189075,180,25,22361,69400,363,0,1,0,0
34,5,704006,39.8855283,-74.9296409,2.523307,20563.61965,64794.7443,2352,949,13.98809524,7.063356164,3.633491311,71.64115646,85.10638298,14.89361702,22.971549,5.900948367,2.131147541,0.245901639,0.0,93.7704918,86597,242700,1567,6.7,11.34242642,71.36270492,2235,1042,7.919463087,17.98657718,8.176100629,67.47203579,75.0,25.0,28.21497121,3.646833013,2.076677316,0.319488818,0.0,81.38977636,98906,261700,1915,6.6,2.472952087,70.82649152,932.1101237384115,885.7424007463222,376.09375315805806,412.9501483568983,-117,93,12309,19000,348,1,0,0,0
34,5,702400,40.041216,-74.7101246,75.513263,8718.804653,105668.6695,3390,1190,3.244837758,6.10619469,3.205128205,89.5280236,92.65734266,7.342657343,2.100840336,3.865546218,1.912399753,0.740283775,0.0,92.47378162,105852,366800,1200,7.9,6.035437431,68.09954751,3248,1285,4.95049505,7.881773399,3.421633554,92.42610837,94.28334714,5.716652858,0.389105058,6.070038911,0.668896321,1.950947603,0.0,83.33333333,126997,401000,1269,7.8,2.826666667,70.70135747,44.892775988239315,43.01231162531012,15.75882106961793,17.016878213831127,-142,95,21145,34200,69,1,0,0,0
34,5,703700,39.785003,-74.7171784,115.135122,26199.35941,112378.3113,6447,2299,2.109508298,4.678727386,3.480278422,96.32387157,94.83065954,5.169340463,0.0,2.392344498,2.343072028,0.578536303,0.0,92.33439398,94777,296500,959,7.8,8.527542373,74.47731755,6444,2099,2.119040199,4.515828678,2.229845626,87.78708876,94.80705098,5.192949023,0.666984278,0.0,1.237458194,0.033444816,0.0,85.55183946,111326,369500,2071,8.2,3.010890455,62.55259467,55.995076810705946,55.96902046970516,19.96784265360834,18.23075325355542,-3,-200,16549,73000,1112,1,0,0,1
34,5,704009,39.8728255,-74.871291,8.587335,29146.1406,80253.04174,4584,1996,7.329842932,5.555555556,4.048234281,86.67102967,57.49452954,42.50547046,46.59318637,8.416833667,2.703703704,0.259259259,0.0,91.48148148,83975,232700,1471,5.9,5.080588648,76.80301399,4387,2092,2.028721222,12.5826305,0.0,78.59585138,53.61155698,46.38844302,49.33078394,10.65965583,1.152416357,0.0,0.0,85.50185874,97813,280500,1826,5.3,6.183442116,78.44246834,533.8093832370579,510.8686222209801,232.4353248126456,243.61457891185103,-197,96,13838,47800,355,1,0,0,0
34,5,700505,39.9935748,-74.9229335,18.526268,13415.15985,54359.56436,5982,2083,14.54363089,2.130923969,2.117647059,76.83049147,93.78757515,6.21242485,8.401344215,4.176668267,2.763721292,0.0,0.0,92.02024134,202857,709100,827,9.0,2.159909056,57.34463277,6591,2199,1.304145319,10.95433166,1.278636121,73.23623122,89.67364832,10.32635168,10.36834925,6.639381537,2.838709677,0.483870968,0.870967742,66.16129032,250001,721400,1581,10.0,4.036697248,65.50480769,322.8928783714021,355.7651222577585,112.43494912197102,118.69632890984843,609,116,47144,12300,754,0,1,1,0
34,5,702203,39.9409157,-74.6407158,37.062777,53990.05183,125730.0155,3276,1452,7.326007326,6.013431013,4.210526316,49.66422466,57.24381625,42.75618375,33.60881543,2.548209366,1.723076923,0.553846154,0.0,95.81538462,60163,188300,884,6.3,9.658421673,61.56635243,3373,1647,4.387785354,13.45982805,1.033295063,52.06048028,59.01639344,40.98360656,35.27625987,3.703703704,0.686740623,0.0,0.0,97.41151611,62255,197200,941,5.6,0.493691717,61.94359497,88.3905704097672,91.00775152385371,39.176772965501215,44.43811644227307,97,195,2092,8900,57,0,1,1,0
34,5,702206,39.9649512,-74.5356285,15.968585,75918.10268,163880.813,1974,747,3.748733536,6.332320162,2.884615385,73.25227964,74.3697479,25.6302521,8.969210174,4.417670683,1.321585903,1.762114537,0.0,91.62995595,62500,171000,760,5.6,9.368635438,59.80511571,1488,747,14.98655914,9.677419355,13.05732484,72.51344086,66.46248086,33.53751914,22.08835341,12.58366801,1.109570042,1.109570042,0.0,95.28432732,56806,158200,1198,5.0,3.669724771,61.04,123.61771565858842,93.18295891589644,46.779348326730265,46.779348326730265,-486,0,-5694,-12800,438,1,0,0,0
34,5,701105,40.0444122,-74.8450931,9.368635,4144.397301,86580.84184,6406,2141,12.03559163,9.512837393,8.758169935,45.16078676,73.47721823,26.52278177,22.41943017,2.615600187,5.500151103,3.686914476,0.846177093,88.51616803,72407,251200,1029,6.6,7.466442953,72.24242424,6231,2360,21.8033622,15.05376344,14.12803532,42.35275237,74.18764302,25.81235698,23.38983051,7.415254237,6.065417593,0.635122261,0.0,82.9787234,66146,264300,1012,6.1,3.76119403,67.71780877,683.7709015240748,665.0915528249313,228.52848894209242,251.9043595998777,-175,219,-6261,13100,-17,1,0,1,0
34,5,702204,39.9918085,-74.680104,25.121644,38776.0979,120407.6228,2425,754,9.649484536,15.0671785,12.35392321,56.16494845,63.05818674,36.94181326,5.437665782,1.98938992,0.0,3.673938002,0.45924225,89.43742824,48854,228600,952,5.5,18.67179981,54.03016121,2531,816,9.353146853,6.519162386,5.36809816,58.949032,67.88990826,32.11009174,4.044117647,6.495098039,0.587659158,1.175318315,0.0,87.5612145,70757,238100,1324,6.2,8.919722498,50.60180542,96.53030669489624,100.74977577104428,30.013959277505883,32.48195062393209,106,62,21903,9500,372,0,1,0,0
34,5,703203,39.8994605,-74.7122494,8.415923,65183.66402,121098.1243,3898,2505,3.899435608,7.875833761,2.2589053,94.89481786,91.05902778,8.940972222,0.558882236,8.023952096,1.773049645,0.0,0.0,88.06146572,35633,163400,1167,5.4,12.62729124,25.98571051,3967,2367,7.108646332,2.29392488,4.867986799,96.57171666,96.36702375,3.632976246,0.971694128,9.294465568,0.0,0.0,0.0,91.5601023,58076,187200,1265,5.7,11.20363361,34.39208539,463.169636889501,471.3683811032967,297.65006167475633,281.25257324716495,69,-138,22443,23800,98,0,1,0,1
34,5,701303,40.0946874,-74.7839442,20.169269,0.0,109915.3683,5469,2179,14.68275736,3.35472044,2.595717067,69.50082282,93.59801489,6.401985112,5.048187242,7.526388251,6.937073541,0.0,0.26535254,89.38589841,97978,288700,930,6.9,7.306397306,68.71818602,4967,2085,6.054323035,11.59653715,3.036723164,71.3911818,94.54926625,5.450733753,3.309352518,8.489208633,5.053296486,0.0,0.0,80.73430715,112317,322100,1629,7.5,3.761061947,66.32428467,271.1550924329484,246.26574220414236,108.03564571427948,103.37509009374608,-502,-94,14339,33400,699,1,0,0,0
34,5,700403,39.9516495,-75.0003324,2.10416,10936.97585,43472.79527,4418,1747,3.870529651,6.430260047,3.416149068,95.06564056,67.00537956,32.99462044,25.30051517,4.235832856,3.626692456,2.611218569,0.773694391,90.81237911,59313,192300,881,6.0,11.38819618,66.72212978,4585,1750,3.277576854,4.122137405,0.851466414,83.00981461,71.02689487,28.97310513,24.74285714,6.514285714,1.139742319,0.495540139,0.0,92.5173439,82500,199000,1055,6.2,1.776531089,58.03038524,2099.650216713558,2179.0168048057185,830.2600562694853,831.6858033609612,167,3,23187,6700,174,0,1,0,0
34,5,700701,40.034125,-74.9634662,1.446641,1189.885833,62062.59232,3349,1301,17.37832189,7.295106575,3.67816092,84.26395939,68.86870355,31.13129645,15.75710992,6.917755573,2.268954068,0.387382402,0.0,94.41062535,57169,173800,1200,6.2,6.751269036,69.0743338,3312,1289,14.10411622,10.99033816,15.29411765,76.75120773,57.77777778,42.22222222,32.73855702,9.231962762,2.765957447,4.308510638,0.319148936,87.12765957,75214,174400,1280,5.7,5.221674877,71.60493827,2315.0180314259032,2289.4415407830966,899.3247115213795,891.029633475064,-37,-12,18045,600,80,1,0,0,0
